dataset,smiles,exp,pred,err,site_correct,n_atoms
novartis,Cn1c(N)nc2ccccc2c1=O,5.2,6.731824712643679,1.5318247126436786,True,13
novartis,Cn1cc(C(=O)[O-])c(=O)c2ccccc21,6.5,4.912559525510205,1.587440474489795,True,15
novartis,Fc1ccc([C@H]2CC[NH2+]C[C@@H]2COc2ccc3c(c2)OCO3)cc1,9.5,9.288163583333333,0.2118364166666673,True,24
novartis,Fc1ccc2c(/C=C/c3cccnc3)c[nH]c2c1,5.3,5.851506235294117,0.5515062352941174,True,18
novartis,Fc1cccc(-c2c[nH]c3ncccc23)c1,4.1,4.335054347826087,0.23505434782608692,True,16
novartis,Fc1ccccc1C1=Cc2ccccc2C2=[NH+]CCN12,10.2,9.803502373134329,0.3964976268656706,True,20
novartis,N#Cc1c(-c2ccc(Cl)cc2)nc(SCC(=O)Nc2ccc(Cl)cc2)[nH]c1=O,3.7,5.851506235294117,2.151506235294117,True,28
novartis,N#Cc1c(-c2ccccc2)nc(SCc2ccccc2)[nH]c1=O,4.5,6.731824712643679,2.2318247126436788,True,23
novartis,N#Cc1cc(C[NH+]2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,7.0,7.309510489510489,0.30951048951048943,True,27
novartis,N#Cc1ccc2[nH]cc(-c3ccnc(N)n3)c2c1,5.3,4.912559525510205,0.3874404744897948,True,18
novartis,N#Cc1ccc2ccn(-c3ccnc(N)n3)c2c1,4.6,4.718888883333334,0.11888888333333458,True,18
novartis,N#Cc1cccc(Nc2ccccc2C(=O)[O-])c1,3.9,3.5155797142857144,0.38442028571428555,True,18
novartis,N#Cc1cnc(NC(=O)Nc2ccc(Cl)c(Cl)c2)s1,7.5,5.851506235294117,1.6484937647058828,False,19
novartis,N#Cc1csc(NC(=O)Nc2ccc(Cl)c(Cl)c2)n1,8.3,5.142,3.1580000000000004,False,19
novartis,N#Cc1ncc2cc(COc3ccc(C(=O)[O-])cc3)n(CCC3CCCCC3)c2n1,4.2,4.480833333333332,0.28083333333333194,True,30
novartis,N#Cc1ncc2cc(COc3cccc(CCC(=O)[O-])c3)n(CCC3CCCCC3)c2n1,4.5,4.5221212121212115,0.022121212121211542,True,32
novartis,NC(=O)c1ccc(-c2cc(-c3ccccc3)cnc2N)cc1,5.4,5.487261902597403,0.08726190259740285,True,22
novartis,NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,4.0,3.924507042253521,0.07549295774647913,False,27
novartis,NC1=[NH+]c2ccccc2CC1,9.55,8.893923606060604,0.6560763939393972,True,11
novartis,NS(=O)(=O)Oc1ccc2nc(C=C3C4CC5CC(C4)CC3C5)oc2c1,8.26,7.8622342033898285,0.3977657966101713,True,25
novartis,Nc1ccc(-c2cc3ccccc3oc2=O)cc1,3.9,4.141193181818182,0.24119318181818228,True,18
novartis,Nc1ccc2ccccc2n1,7.5,7.309510489510489,0.19048951048951057,True,11
novartis,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.8,9.803502373134329,0.996497626865672,True,20
novartis,Nc1n[nH]c2cc(Br)ccc12,2.9,4.046744479674798,1.146744479674798,False,11
novartis,Nc1nc(-c2ccccc2)cc2ccccc12,6.9,5.851506235294117,1.0484937647058832,True,17
novartis,Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl,5.6,4.5221212121212115,1.077878787878788,False,23
novartis,Nc1nccc(N2CCc3ccc(Br)cc32)n1,6.9,5.0794,1.8206000000000007,True,17
novartis,Nc1ncnc2ccc(-c3cccc(F)c3)nc12,4.7,3.924507042253521,0.7754929577464793,False,18
novartis,Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,4.5,3.924507042253521,0.5754929577464791,False,18
novartis,O=C(/C=C/c1ccc(Br)cc1)N1CC[NH+](Cc2ccccc2)CC1,6.1,6.538719138888889,0.4387191388888896,True,24
novartis,O=C(CSc1nccn1C1CCCC1)Nc1ccc(C(F)(F)F)cc1,5.1,4.912559525510205,0.18744047448979462,True,25
novartis,O=C(Cc1ccccc1)N1CCCC12CCN(c1cnc3ccccc3n1)CC2,3.6,4.229373974137932,0.6293739741379318,False,29
novartis,O=C(NC(=O)c1ccccc1)c1ccccc1,9.9,6.731824712643679,3.1681752873563216,True,17
novartis,O=C(NCC[NH+]1CCC(n2c(=O)[nH]c3cc(F)ccc32)CC1)c1ccc(F)cc1,8.77,8.893923606060604,0.12392360606060393,False,29
novartis,O=C(NCc1ccc(Cl)cc1)c1cn2c(CCO)cc3cc(C[NH+]4CCOCC4)cc(c1=O)c32,5.9,6.731824712643679,0.8318247126436784,True,34
novartis,O=C(NO)C1c2ccccc2-c2ccccc21,8.7,8.565273105042015,0.13472689495798384,True,17
novartis,O=C(NO)C1c2ccccc2Oc2ccccc21,8.4,8.893923606060604,0.49392360606060315,True,18
novartis,O=C(Nc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)cc1,3.4,4.335054347826087,0.9350543478260867,True,21
novartis,O=C(Nc1ccc(F)c(Cl)c1)C1CCN(c2ncccn2)CC1,3.8,5.487261902597403,1.6872619025974034,False,23
novartis,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,5.2,4.912559525510205,0.28744047448979515,True,27
novartis,O=C(Nc1cccc(Cl)c1)c1ccc(Cl)cc1O,6.3,7.309510489510489,1.0095104895104896,True,18
novartis,O=C(Nc1cccc(Cl)c1)c1ccccc1O,7.2,8.498472216666666,1.2984722166666662,True,17
novartis,O=C(Nc1cccc2cnccc12)c1ccc(-c2ccccc2)cc1,4.1,5.064999999999999,0.964999999999999,True,25
novartis,O=C(Nc1ccccc1C(=O)[O-])c1ccc(-c2ccccc2)cc1,3.2,3.5155797142857144,0.3155797142857142,True,24
novartis,O=C(Nc1ccccc1C(=O)[O-])c1cccc(Oc2ccccc2)c1,3.3,3.509203244706494,0.2092032447064942,True,25
novartis,O=C(Nc1nccs1)C(CC1CCCC1)c1ccc(Cl)cc1,10.5,4.912559525510205,5.587440474489795,False,22
novartis,O=C(Nc1nnc(-c2ccc(F)cc2)o1)c1ccc(Cl)s1,5.8,6.677142857142857,0.8771428571428572,True,21
novartis,O=C(Nc1nnc(-c2cccs2)o1)c1cccc(C(F)(F)F)c1,5.7,5.851506235294117,0.151506235294117,True,23
novartis,O=C([O-])COc1ccc(Cl)cc1C1CCCCC1,3.51,3.652717084033613,0.14271708403361316,True,18
novartis,O=C([O-])COc1ccc(Cl)cc1C1CCCCCC1,3.48,3.5155797142857144,0.03557971428571438,True,19
novartis,O=C([O-])COc1ccc2c(c1)Cc1ccccc1-2,3.0,3.652717084033613,0.652717084033613,True,18
novartis,O=C([O-])CSc1ncnc2cc(-c3ccc(Br)cc3)sc12,3.5,3.924507042253521,0.42450704225352087,True,21
novartis,O=C([O-])c1ccc(-c2ccccc2)cc1,3.9,4.335054347826087,0.43505434782608665,True,15
novartis,O=C([O-])c1ccc(-c2nc(-c3cccc(C(F)(F)F)c3)cs2)cc1,4.1,3.652717084033613,0.4472829159663867,True,24
novartis,O=C([O-])c1ccc(-c2nn(C(=O)c3c(Cl)cccc3Cl)c3ccccc23)cc1,3.2,4.229373974137932,1.0293739741379317,True,28
novartis,O=C([O-])c1ccc(NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)cc1,4.2,4.912559525510205,0.7125595255102048,True,30
novartis,O=C([O-])c1ccc(NCc2cccc(Oc3ccccc3)c2)cn1,4.45,4.912559525510205,0.46255952551020485,True,24
novartis,O=C([O-])c1ccccc1Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.9,3.652717084033613,0.24728291596638696,True,24
novartis,O=C([O-])c1ccccc1Nc1cc(F)cc(C(F)(F)F)c1,3.9,3.652717084033613,0.24728291596638696,True,21
novartis,O=C([O-])c1ccccc1Nc1ccc(CCc2ccc(Cl)c(Cl)c2)cc1,4.39,3.652717084033613,0.7372829159663867,True,26
novartis,O=C1CCCC2(CCN(c3cnc4ccccc4n3)CC2)N1Cc1c[nH]c2ccccc12,3.3,5.0794,1.7793999999999999,False,32
novartis,O=C1CCCC2(CCN(c3cnc4ccccc4n3)CC2)N1Cc1ccccc1,3.3,5.239545454545454,1.9395454545454545,False,29
novartis,O=C1CCN(Cc2ccccc2)C(=O)N1,11.7,9.890595890410959,1.8094041095890407,True,15
novartis,O=C1CN(c2ccccc2)C(=O)N1,8.3,8.565273105042015,0.26527310504201473,True,13
novartis,O=C1CN=C(c2ccccc2)c2cc3ccccc3cc2N1,3.8,6.731824712643679,2.931824712643679,False,22
novartis,O=C1N(Cc2c[nH]c3ccccc23)CCCC12CCN(c1cnc3ccccc3n1)CC2,3.9,4.912559525510205,1.0125595255102051,False,32
novartis,O=C1N(Cc2c[nH]c3ccccc23)CCCC12CCN(c1ncccn1)CC2,3.8,6.063095238095238,2.2630952380952385,False,28
novartis,O=C1N(Cc2cccc3[nH]ccc23)CCCC12CCN(c1cnc3ccccc3n1)CC2,3.75,5.851506235294117,2.101506235294117,False,32
novartis,O=C1N(Cc2ccccc2)CCCC12CCN(c1cnc3ccccc3n1)CC2,3.6,4.912559525510205,1.312559525510205,False,29
novartis,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCOCC2)nc2ccccc12,9.3,7.763888885416667,1.536111114583334,True,32
novartis,O=Cc1cc(Br)cc(Br)c1O,5.3,5.487261902597403,0.18726190259740338,True,11
novartis,O=NC(=O)CCc1ccc(C[NH+]2CCC(c3c[nH]c4ccccc34)CC2)cc1,8.55,7.763888885416667,0.7861111145833339,True,28
novartis,O=NC(=O)CCc1ccc(C[NH2+]CC23CC4CC(CC(C4)C2)C3)cc1,8.845,8.565273105042015,0.2797268949579852,True,25
novartis,O=S(=O)(Nc1cc(F)ccc1F)c1ccc2[nH]c3c(c2c1)CCCC3,7.3,8.186277261682244,0.8862772616822445,True,25
novartis,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,8.2,4.229373974137932,3.9706260258620674,False,31
novartis,O=S(=O)(c1ccccc1)n1cc(-c2cccc3nccn23)c2ccccc21,6.4,4.912559525510205,1.4874404744897953,True,27
novartis,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CCOC2,7.87,8.366047614285712,0.496047614285712,True,21
novartis,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,7.94,8.366047614285712,0.4260476142857117,True,21
novartis,O=c1[nH]c2cc(-c3ccc(F)cc3)ccc2cc1[O-],8.1,8.366047614285712,0.26604761428571244,True,19
novartis,O=c1[nH]c2cc(C(F)(F)F)ccc2n1Cc1cc(Cl)ccc1O,9.75,8.565273105042015,1.1847268949579846,True,23
novartis,O=c1[nH]c2ccc(-c3ccc(F)cc3)cc2cc1[O-],8.2,7.8622342033898285,0.3377657966101708,True,19
novartis,O=c1[nH]c2ccccc2c(=O)n1CCCl,10.0,8.206839080459769,1.793160919540231,True,15
novartis,O=c1cc(CSc2cccc(F)c2F)nc2cc(-c3ccco3)[nH]n12,7.5,6.9696753246753245,0.5303246753246755,False,25
novartis,O=c1cc(CSc2cccc(F)c2F)nc2cc[nH]n12,7.35,6.731824712643679,0.6181752873563209,False,20
novartis,O=c1ccc2nc3ccc(O)cc3oc-2c1,5.8,6.731824712643679,0.9318247126436789,True,16
novartis,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,4.6,4.5221212121212115,0.0778787878787881,True,28
novartis,[NH3+]C(CO)c1ccccc1,8.4,8.206839080459769,0.1931609195402313,True,10
novartis,c1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1,4.9,3.5155797142857144,1.384420285714286,False,25
novartis,c1ccc(-c2nc3n(c2-c2ccccc2)CCS3)cc1,4.8,4.335054347826087,0.46494565217391326,True,20
novartis,c1ccc(N2CC[NH2+]CC2)cc1,9.0,9.14393806081081,0.14393806081080918,True,12
novartis,c1ccc(Nc2nc(NC3CCCCC3)nc3ccccc23)cc1,8.0,6.9696753246753245,1.0303246753246755,True,24
novartis,c1ccc(Nc2ncc3ccccc3n2)cc1,3.6,4.335054347826087,0.7350543478260865,True,17
avlilumove,C#CC[NH+](C)[C@H](C)Cc1ccc(F)cc1,7.42,6.9696753246753245,0.45032467532467546,True,15
avlilumove,CC(=O)CC1CCCC[NH2+]1,9.5,9.823333333333332,0.32333333333333236,True,10
avlilumove,CC(=O)CCC[NH+](C)C,9.1,9.624340659340662,0.5243406593406625,True,9
avlilumove,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,3.6,3.9314285714285715,0.3314285714285714,True,14
avlilumove,CC(=O)OCCCC[NH+](C)C,9.4,9.627473615384616,0.22747361538461597,True,11
avlilumove,CC(=O)OCCC[NH+](C)C,9.0,9.288163583333333,0.2881635833333327,True,10
avlilumove,CC(=O)Oc1ccc2c3c1O[C@@H]1C(OC(C)=O)C=C[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,7.96,8.186277261682244,0.22627726168224438,True,27
avlilumove,CC(C(=O)[O-])N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,3.73,3.1534745762711864,0.5765254237288135,True,22
avlilumove,CC(C)(C)[NH2+]CC(O)COc1ccccc1C1CCCC1,9.92,9.803502373134329,0.11649762686567122,True,21
avlilumove,CC(C)(C)[NH2+]CC(O)COc1nsnc1N1CCOCC1,8.8,9.253928568965518,0.4539285689655177,True,21
avlilumove,CC(C)Cc1ccc([C@@H](C)C(=O)[O-])cc1,4.44,4.797881355932203,0.3578813559322027,True,15
avlilumove,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,4.31,4.032027358208956,0.27797264179104353,True,30
avlilumove,CC(Cc1ccc(C(C)(C)C)cc1)C[NH+]1CC(C)OC(C)C1,7.34,7.309510489510489,0.03048951048951043,True,22
avlilumove,CC/C(=C(/c1ccccc1)c1ccc(OCC[NH+](C)C)cc1)c1ccccc1,8.48,9.624340659340662,1.1443406593406618,True,28
avlilumove,CC1(C)CC(=O)CC(C)(C)[NH2+]1,7.9,8.366047614285712,0.46604761428571173,True,11
avlilumove,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)[O-])C(C)(C)CCC1,5.15,4.480833333333332,0.6691666666666682,True,22
avlilumove,CC1=CC[NH+]2CCC[C@@H]12,10.55,10.430266660000003,0.11973333999999802,True,9
avlilumove,CC1CCC([NH+]2CCN(c3ccccc3F)CC2)CC1,7.4,7.843760692307693,0.4437606923076922,True,20
avlilumove,CC1CC[NH+]2CCCC12,11.4,11.33,0.07000000000000028,True,9
avlilumove,CC1CCc2cc(F)cc3c(=O)c(C(=O)[O-])cn1c23,6.325,5.239545454545454,1.085454545454546,True,19
avlilumove,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)C[NH+](C)C,9.06,9.14393806081081,0.08393806081080868,True,25
avlilumove,CCC1OC(=O)CC(O)C(C)C(CC=O)(OC2OC(C)CC([NH+](C)C)C2O)CC(C)C(=O)/C=C\C(C)=C/C1C,8.83,8.893923606060604,0.06392360606060343,True,39
avlilumove,CCC1OC(=O)CC(O)CC(OC2OC(C)CC([NH+](C)C)C2O)C(CC=O)CC(C)C(=O)/C=C\C2OC2C1C,8.79,8.565273105042015,0.2247268949579837,True,39
avlilumove,CCCC(=O)Nc1ccc(OC[C@H](O)C[NH2+]C(C)C)c(C(C)=O)c1,9.52,9.624340659340662,0.10434065934066261,True,24
avlilumove,CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,3.56,4.141193181818182,0.5811931818181821,True,16
avlilumove,CCCCC1CC[NH+](CCCC(=O)c2ccccc2C)CC1,7.85,8.498472216666666,0.6484722166666668,True,22
avlilumove,CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,3.6,4.046744479674798,0.4467444796747979,True,20
avlilumove,CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,3.65,4.335054347826087,0.6850543478260867,True,22
avlilumove,CCCCC[C@H](O)/C=C/[C@H]1[C@H](C/C=C/CCCC(=O)[O-])C(=O)C[C@@H]1O,4.77,5.487261902597403,0.7172619025974036,True,25
avlilumove,CCCCC[C@H](O)/C=C/[C@H]1[C@H](CCCCCCC(=O)[O-])C(=O)C[C@@H]1O,4.87,4.912559525510205,0.04255952551020492,True,25
avlilumove,CCCCOc1ccc(C(=O)CC[NH+]2CCCCC2)cc1,9.0,8.893923606060604,0.1060763939393965,True,21
avlilumove,CCCOC(=O)NCCC[NH+](C)C,9.48,9.29679803448276,0.18320196551723988,True,13
avlilumove,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[NH+](C)C1,7.72,7.73361111111111,0.013611111111110574,True,27
avlilumove,CCN(C)C(=O)Oc1cccc(C(C)[NH+](C)C)c1,8.8,9.14393806081081,0.34393806081080847,True,18
avlilumove,CCN(CC)C(=O)Nc1ccc(OCC(O)C[NH2+]C)c(C(C)=O)c1,9.66,8.893923606060604,0.7660763939393966,True,24
avlilumove,CCOC(=O)C1=C[C@]2(CC)CCC[NH+]3CCc4c(n1c1ccccc41)[C@@H]32,7.1,6.538719138888889,0.5612808611111104,True,26
avlilumove,CCOC(=O)[C@@H]1CN(Cc2ccccc2)CC1C(F)(F)F,5.4,6.063095238095238,0.663095238095238,True,21
avlilumove,CCOC(=O)[C@@H]1CN(Cc2ccccc2)C[C@@H]1C(F)(F)F,5.4,6.322536764705881,0.9225367647058809,True,21
avlilumove,CC[NH+]1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,9.3,9.624340659340662,0.3243406593406615,True,25
avlilumove,CC[NH2+]C,10.9,11.023409090909093,0.12340909090909236,True,4
avlilumove,CN1c2ccccc2C(=O)N(CC[NH+](C)C)c2ccccc21,8.28,8.893923606060604,0.6139236060606041,True,22
avlilumove,COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)c1ccccc1)[NH+]2C,8.7,8.565273105042015,0.13472689495798384,True,22
avlilumove,COC(=O)[C@H]1[C@H]2CC[C@@H](C[C@@H]1O)[NH+]2C,8.15,8.565273105042015,0.4152731050420151,True,14
avlilumove,COC1C=CC(CN2C(=O)[C@H]3C([C@H]2CC(F)F)[C@@H]2CCC[NH+]2[C@H]3c2ccc(C#N)cc2)=CC1,6.0,6.731824712643679,0.7318247126436788,True,33
avlilumove,COCCc1ccc(OC[C@H](O)C[NH2+]C(C)C)cc1,9.56,9.624340659340662,0.06434065934066169,True,19
avlilumove,COc1cc(C[NH+]2CCC3(C=Cc4ccccc43)CC2)cc(OC)c1OC,8.4,7.8622342033898285,0.5377657966101719,True,27
avlilumove,COc1ccc(C(=O)CCC(=O)[O-])cc1,4.7,4.340000000000001,0.35999999999999943,True,15
avlilumove,COc1ccc(C[C@H](C)[NH3+])cc1,9.99,9.803502373134329,0.1864976268656715,True,12
avlilumove,COc1ccc(OC)c([C@H](O)[C@@H](C)[NH3+])c1,9.32,9.624340659340662,0.3043406593406619,True,15
avlilumove,COc1ccc2[nH+]c(-c3ccccc3)cc(N)c2c1,8.7,8.565273105042015,0.13472689495798384,True,19
avlilumove,COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)[NH+](C)CC[C@@]341,8.22,8.498472216666666,0.2784722166666658,True,22
avlilumove,COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)[NH2+]CC[C@@]341,9.23,9.242594139534889,0.012594139534888527,True,21
avlilumove,COc1cccc(C[C@H](C)[NH3+])c1,9.86,9.803502373134329,0.056497626865670725,True,12
avlilumove,C[C@@H](O)C(=O)[O-],3.86,3.5155797142857144,0.3444202857142855,True,6
avlilumove,C[C@@H]([NH3+])[C@@H](O)c1ccccc1,9.05,9.288163583333333,0.23816358333333199,True,11
avlilumove,C[C@H](CCC(=O)[O-])C1CC[C@H]2C3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.04,5.0794,0.03939999999999966,True,28
avlilumove,C[C@H](CCC(=O)[O-])C1CC[C@H]2C3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.03,4.912559525510205,0.11744047448979522,True,28
avlilumove,C[C@H](O)C(=O)[O-],3.86,3.5155797142857144,0.3444202857142855,True,6
avlilumove,C[C@H]([NH3+])Cc1ccccc1,9.94,9.897166666666665,0.04283333333333417,True,10
avlilumove,C[C@H]([NH3+])[C@@H](O)c1ccccc1,9.19,9.253928568965518,0.0639285689655189,True,11
avlilumove,C[NH+](C)CC/C=C1\c2ccccc2COc2ccccc21,8.7,9.081432480324297,0.3814324803242979,True,21
avlilumove,C[NH+](C)CCCC#N,8.7,8.498472216666666,0.20152778333333288,True,8
avlilumove,C[NH+](C)CCCCC#N,9.5,8.893923606060604,0.6060763939393965,True,9
avlilumove,C[NH+](C)CCCCS(=O)(=O)c1ccccc1,9.3,9.624340659340662,0.3243406593406615,True,16
avlilumove,C[NH+](C)CCCCS(=O)c1ccccc1,9.4,9.14393806081081,0.2560619391891912,True,15
avlilumove,C[NH+](C)CCCCSc1ccccc1,9.8,9.890595890410959,0.09059589041095784,True,14
avlilumove,C[NH+](C)CCCNC(=O)c1ccccc1,9.3,9.662797607142858,0.36279760714285736,True,15
avlilumove,C[NH+](C)CCCOc1nn(Cc2ccccc2)c2ccccc12,9.27,9.624340659340662,0.3543406593406626,True,23
avlilumove,C[NH+](C)CCNC(=O)c1ccccc1,8.5,8.893923606060604,0.3939236060606035,True,14
avlilumove,C[NH+](C)CCOC1(c2ccccc2)CC2CCC1(C)C2(C)C,9.61,8.893923606060604,0.7160763939393959,True,22
avlilumove,C[NH+]1[C@@H]2CC[C@H]1CC(O)C2,10.195,10.478095214285714,0.28309521428571394,True,10
avlilumove,C[NH+]1[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2,9.84,9.253928568965518,0.5860714310344814,True,21
avlilumove,C[NH+]1[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,9.84,8.893923606060604,0.9460763939393964,True,21
avlilumove,C[NH2+]C(C)(C)Cc1ccccc1,10.37,10.430266660000003,0.06026666000000347,True,12
avlilumove,C[NH2+]C(C)Cc1ccccc1OC,10.45,10.210909090909091,0.23909090909090835,True,13
avlilumove,C[NH2+]C1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,8.0,9.14393806081081,1.1439380608108092,True,20
avlilumove,C[NH2+][C@@H](C)Cc1ccccc1,9.99,9.897166666666665,0.09283333333333488,True,11
avlilumove,C[NH2+][C@H](C)[C@@H](O)c1ccccc1,9.73,9.803502373134329,0.07350237313432828,True,12
avlilumove,Cc1c(Cl)cccc1-n1ncc(C(=O)Nc2nccs2)c1C1CC[NH2+]CC1,9.9,9.288163583333333,0.6118364166666677,True,27
avlilumove,Cc1cc(=O)oc2cc(C3OC(C(=O)[O-])C(O)C(O)C3O)ccc12,2.82,3.9314285714285715,1.1114285714285717,True,24
avlilumove,Cc1cc(Cl)ccc1O[C@H](C)C(=O)[O-],3.21,3.4122093023255813,0.20220930232558132,True,14
avlilumove,Cc1ccc(-n2ncc(C(=O)Nc3nccs3)c2C2CC[NH2+]CC2)cc1C,10.0,9.29679803448276,0.7032019655172395,True,27
avlilumove,Cc1ccc(C)c(N2CC[NH+](C3C4CC5CC(C4)CC3C5)CC2)c1,7.6,7.8622342033898285,0.26223420338982883,True,24
avlilumove,Cc1ccc(C)c(N2CC[NH+](C3CCC(C)C3)CC2)c1,7.5,8.186277261682244,0.6862772616822443,True,20
avlilumove,Cc1ccc(C)c(N2CC[NH+](C3CCCC(C)C3)CC2)c1,7.16,8.186277261682244,1.0262772616822442,True,21
avlilumove,Cc1ccc(C)c(N2CC[NH+](C3CCCCCC3)CC2)c1,7.54,8.190700729309155,0.6507007293091549,True,21
avlilumove,Cc1cccc(-n2ncc(C(=O)Nc3nccs3)c2C2CC[NH2+]CC2)c1,10.0,9.624340659340662,0.3756593406593378,True,26
avlilumove,Cn1nnnc1SCC1CS[C@@H]2C(=NC(=O)[C@H](O)c3ccccc3)C(=O)N2C1C(=O)[O-],3.4,2.6836,0.7163999999999997,True,31
avlilumove,FC(F)(F)c1cccc(N2CC[NH+](C3C4CC5CC(C4)CC3C5)CC2)c1,7.45,6.9696753246753245,0.4803246753246757,True,26
avlilumove,FC1(F)CCNC1,7.5,7.573578231292517,0.07357823129251706,True,7
avlilumove,FC1CC[NH2+]C1,9.4,8.893923606060604,0.5060763939393969,True,6
avlilumove,F[C@@H]1C[NH2+]CC[C@H]1Cc1ccccc1,8.8,9.662797607142858,0.8627976071428574,True,14
avlilumove,F[C@H]1C[NH2+]CC[C@H]1Cc1ccccc1,9.3,9.803502373134329,0.503502373134328,True,14
avlilumove,N#CC1CC(F)CN1,4.0,4.912559525510205,0.912559525510205,True,8
avlilumove,N#Cc1ccc([C@H]2[C@H]3C(O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CC(F)(F)CN32)cc1,2.0,4.032027358208956,2.032027358208956,True,31
avlilumove,N#Cc1ccc2c(c1)N(CCCC[NH+]1CCC(O)CC1)c1ccccc1S2,8.76,9.14393806081081,0.3839380608108094,True,27
avlilumove,NCCS(=O)(=O)c1ccccc1,7.8,8.893923606060604,1.0939236060606037,True,12
avlilumove,Nc1c2c([nH+]c3ccccc13)-c1ccccc1CC2,8.1,8.565273105042015,0.4652731050420158,True,19
avlilumove,Nc1cc(-c2ccccc2)[nH+]c2ccc(Br)cc12,7.4,7.548,0.1479999999999997,True,18
avlilumove,Nc1cc(-c2ccccc2)[nH+]c2ccc(Cl)cc12,7.4,7.309510489510489,0.09048951048951093,True,18
avlilumove,O=C(CCC[NH+]1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,7.6,8.186277261682244,0.5862772616822447,False,28
avlilumove,O=C(N[C@H]1CCCC[C@H]1C(=O)[O-])c1ccccc1,3.3,4.046744479674798,0.7467444796747982,True,18
avlilumove,O=C([O-])COc1ccc(Cl)cc1Cl,2.64,3.1534745762711864,0.5134745762711863,True,13
avlilumove,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,3.62,3.5155797142857144,0.10442028571428574,True,13
avlilumove,O=C([O-])c1ccccc1-c1ncc(-c2ccccc2)o1,2.9,4.032027358208956,1.1320273582089562,True,20
avlilumove,O=C([O-])c1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,3.4,3.5155797142857144,0.11557971428571445,True,23
avlilumove,O=C([O-])c1ccccc1Nc1cccc(C(F)(F)F)c1,4.09,3.5155797142857144,0.5744202857142855,True,20
avlilumove,O=C([O-])c1nc(Cl)ccc1Cl,2.32,2.6836,0.36360000000000037,True,11
avlilumove,O=C1CCCN1CC#CC[NH+]1CCCC1,8.4,8.366047614285712,0.03395238571428827,True,15
avlilumove,O=C1C[C@@H]2OCC=C3C[NH+]4CC[C@]56c7ccccc7N1[C@H]5C2[C@H]3C[C@H]46,8.26,7.309510489510489,0.9504895104895104,True,25
avlilumove,O=S1(=O)CCNCC1,5.4,7.573578231292517,2.1735782312925167,True,8
avlilumove,[NH3+]C(CO)(CO)CO,8.08,8.186277261682244,0.10627726168224427,True,8
avlilumove,[NH3+]CCCCCS(=O)(=O)c1ccccc1,10.4,10.210909090909091,0.18909090909090942,True,15
avlilumove,[NH3+]CCCCCSc1ccccc1,10.5,10.430266660000003,0.06973333999999731,True,13
