dataset,smiles,exp,pred_iso,err_iso,pred_lin,err_lin,n_atoms,rings,site,pka_bin
novartis,Cc1cc(C)nc(N2CCC3(CCCC(=O)N3Cc3cccc4[nH]ccc34)CC2)n1,4.4,6.784310344827586,2.3843103448275853,6.784310344827586,2.3843103448275853,30,5,base-only,4-7
novartis,Cc1cc(C)nc(N2CCC3(CCCN(Cc4c[nH]c5ccccc45)C3=O)CC2)n1,4.94,6.784310344827586,1.8443103448275853,6.784310344827586,1.8443103448275853,30,5,base-only,4-7
novartis,Cc1cc(C)nc(N2CCC3(CCCN(Cc4ccccc4-c4nc(C)no4)C3=O)CC2)n1,4.8,6.038698630136985,1.2386986301369856,6.038698630136985,1.2386986301369856,33,5,base-only,4-7
novartis,Cc1cc(C)nc(N2CCC3(CCCN(Cc4cn(C)c5ccccc45)C3=O)CC2)n1,4.7,6.653838383838384,1.9538383838383835,6.653838383838384,1.9538383838383835,31,5,base-only,4-7
novartis,Cc1cc(C)nc(N2CCC3(CCCN(Cc4nn(C)cc4-c4ccccc4)C3=O)CC2)n1,4.75,6.495500000000001,1.7455000000000007,6.495500000000001,1.7455000000000007,33,5,base-only,4-7
novartis,Cc1cc(C)nc(N2CCC3(CCCN(Cc4nn(C)nc4-c4ccccc4)C3=O)CC2)n1,4.7,6.038698630136985,1.3386986301369852,6.038698630136985,1.3386986301369852,33,5,base-only,4-7
novartis,Cc1cc(N)nc2ccccc12,7.9,6.495500000000001,1.4044999999999996,6.495500000000001,1.4044999999999996,12,2,base-only,7-10
novartis,Cc1cc(N2CCCC2)cc(/C=C/c2cccc(C(F)(F)F)c2)[nH+]1,9.43,6.700000000000001,2.7299999999999986,6.700000000000001,2.7299999999999986,24,3,base-only,7-10
novartis,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,9.46,8.846706345238095,0.6132936547619057,8.846706345238095,0.6132936547619057,26,3,acid-only,7-10
novartis,Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(C[NH+](C)C4CCOCC4)cc2)CCC3)cc1,8.3,8.923143617021278,0.6231436170212774,8.923143617021278,0.6231436170212774,36,5,base-only,7-10
novartis,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,4.63,3.438967408888889,1.191032591111111,3.438967408888889,1.191032591111111,24,3,base-only,4-7
novartis,Cc1ccc(C)c(CN2C(=O)CCCC23CCN(c2cnc4ccccc4n2)CC3)c1,3.4,4.952820000000001,1.552820000000001,4.952820000000001,1.552820000000001,31,5,base-only,<4
novartis,Cc1ccc(C)n1-c1ccc(C(=O)[O-])c(O)c1,2.3,3.316725881578947,1.0167258815789473,3.316725881578947,1.0167258815789473,17,2,acid-only,<4
novartis,Cc1ccc(C)n1-c1ccc(Cl)cc1C(=O)[O-],3.35,3.438967408888889,0.08896740888888877,3.438967408888889,0.08896740888888877,17,2,acid-only,<4
novartis,Cc1ccc(C)n1-c1ccc(SCC(=O)[O-])cc1,3.5,3.670333333333334,0.1703333333333341,3.670333333333334,0.1703333333333341,18,2,acid-only,<4
novartis,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,3.6,5.577957746478874,1.9779577464788738,5.577957746478874,1.9779577464788738,34,4,base-only,<4
novartis,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,3.9,4.07689393939394,0.17689393939393971,4.07689393939394,0.17689393939393971,29,4,base-only,<4
novartis,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)[O-])c1,4.2,3.841131707317073,0.35886829268292697,3.841131707317073,0.35886829268292697,20,2,both,4-7
novartis,Cc1ccc(Nc2ncc(C(=O)N3CCCCC3)cc2Cl)cn1,5.2,4.224962955555556,0.9750370444444441,4.224962955555556,0.9750370444444441,23,3,base-only,4-7
novartis,Cc1ccc(OC(C)(C)C(=O)N[C@@H](C)[C@@H](Cc2ccc(OCCF)cc2)c2cccc(C#N)c2)nc1,2.7,4.90423647008547,2.20423647008547,4.90423647008547,2.20423647008547,36,3,base-only,<4
novartis,Cc1ccc2c(=O)c3cccc(CC(=O)[O-])c3oc2c1C,3.8,4.590291843283583,0.7902918432835833,4.590291843283583,0.7902918432835833,21,3,acid-only,<4
novartis,Cc1ccc2c(c1)C(=O)C(=O)N2,9.8,4.185071428571429,5.614928571428572,4.185071428571429,5.614928571428572,12,2,base-only,7-10
novartis,Cc1ccc2nc(N)ccc2c1,7.6,6.038698630136985,1.5613013698630143,6.038698630136985,1.5613013698630143,12,2,base-only,7-10
novartis,Cc1cccc(C)c1C(=O)N1CCC(C)([NH+]2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,8.35,8.424154099206355,0.07415409920635518,8.424154099206355,0.07415409920635518,36,5,base-only,7-10
novartis,Cc1ccnc(N2CCC3(CCCN(Cc4c[nH]c5ccccc45)C3=O)CC2)n1,4.2,6.653838383838384,2.4538383838383835,6.653838383838384,2.4538383838383835,29,5,base-only,4-7
novartis,Cc1csc2ccc3[nH]c4c(c3c12)C[NH+](C)CC4,8.6,9.175451974576273,0.5754519745762732,9.175451974576273,0.5754519745762732,18,4,base-only,7-10
novartis,Cc1csc2ncnc(NCCc3ccc(Cl)cc3)c12,3.9,3.723239725490196,0.17676027450980403,3.723239725490196,0.17676027450980403,20,3,base-only,<4
novartis,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)[O-],4.0,4.185071428571429,0.18507142857142878,4.185071428571429,0.18507142857142878,22,2,both,<4
novartis,Cc1nc(-n2ccc([O-])cc2=O)sc1C(=O)NCc1ccccc1,5.2,8.424154099206355,3.2241540992063547,8.424154099206355,3.2241540992063547,24,3,both,4-7
novartis,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,4.35,4.952820000000001,0.6028200000000012,4.952820000000001,0.6028200000000012,23,3,base-only,4-7
novartis,Cc1nc(C(=O)[O-])ccc1N(C)Cc1cccc(Cl)c1,4.45,3.899285714285715,0.5507142857142853,3.899285714285715,0.5507142857142853,20,2,both,4-7
novartis,Cc1nc(N2CCN(CC3CC3)C2=O)sc1C(=O)NCc1cccnc1,5.0,4.952820000000001,0.04717999999999911,4.952820000000001,0.04717999999999911,26,4,base-only,4-7
novartis,Cc1nc(N2CCN(Cc3ccccc3)C2=O)sc1C(=O)NCc1ccccn1,4.28,4.626823529411762,0.3468235294117621,4.626823529411762,0.3468235294117621,29,4,base-only,4-7
novartis,Cc1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccc(OC2CC[NH+](C3CCC3)CC2)cc1,9.0,8.923143617021278,0.07685638297872188,8.923143617021278,0.07685638297872188,33,5,base-only,7-10
novartis,Cc1nc2ccccn2c1C(=O)NCc1ccc(-c2ccccc2)cc1,4.7,5.468604895104895,0.7686048951048949,5.468604895104895,0.7686048951048949,26,4,base-only,4-7
novartis,Cc1nc2ccccn2c1C(=O)NCc1ccc(Cl)cc1,5.1,5.257600881578947,0.15760088157894714,5.257600881578947,0.15760088157894714,21,3,base-only,4-7
novartis,Cc1nc[n+]([O-])c(C)c1C(=O)N1CCC(C)([NH+]2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,8.5,7.8236713286713275,0.6763286713286725,7.8236713286713275,0.6763286713286725,37,5,base-only,7-10
novartis,Cc1ncc(-c2ccc(C(F)(F)F)cc2)c(NC2C3CC4CC(C3)CC2C4)n1,6.0,4.590291843283583,1.409708156716417,4.590291843283583,1.409708156716417,28,6,base-only,4-7
novartis,Cc1ncc(-c2ccc(C(F)(F)F)cc2)c(NC2CCCCCC2)n1,6.0,4.90423647008547,1.0957635299145299,4.90423647008547,1.0957635299145299,25,3,base-only,4-7
novartis,Cc1ncccc1Oc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C,4.18,5.257600881578947,1.077600881578947,5.257600881578947,1.077600881578947,28,3,base-only,4-7
novartis,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,10.01,9.072318980861242,0.9376810191387577,9.072318980861242,0.9376810191387577,22,3,both,>10
novartis,Clc1ccc(-c2ccc(-c3ccnc(N4CC[NH2+]CC4)n3)s2)cc1,8.9,9.072318980861242,0.17231898086124176,9.072318980861242,0.17231898086124176,24,4,base-only,7-10
novartis,Clc1ccc2c(c1)[NH+]=C(N1CCCCC1)c1ccccc1N2,7.2,8.923143617021278,1.723143617021278,8.923143617021278,1.723143617021278,22,4,base-only,7-10
novartis,Cn1c(-c2ccc(C[NH+](C)C)cc2)cc2onc(-c3ccccc3)c2c1=O,8.375,8.64512658227848,0.27012658227848085,8.64512658227848,0.27012658227848085,27,4,base-only,7-10
novartis,Cn1c(=O)n(NS(C)(=O)=O)c(=O)c2ccc(Cl)cc21,6.8,7.468552427230048,0.6685524272300478,7.468552427230048,0.6685524272300478,19,2,both,4-7
novartis,Cn1c(N)nc2ccccc2c1=O,5.2,7.611534396825397,2.411534396825397,7.611534396825397,2.411534396825397,13,2,base-only,4-7
novartis,Cn1cc(C(=O)[O-])c(=O)c2ccccc21,6.5,5.468604895104895,1.0313951048951049,5.468604895104895,1.0313951048951049,15,2,acid-only,4-7
novartis,Fc1ccc([C@H]2CC[NH2+]C[C@@H]2COc2ccc3c(c2)OCO3)cc1,9.5,9.527120210227274,0.027120210227273844,9.527120210227274,0.027120210227273844,24,4,base-only,7-10
novartis,Fc1ccc2c(/C=C/c3cccnc3)c[nH]c2c1,5.3,4.897703703703702,0.4022962962962975,4.897703703703702,0.4022962962962975,18,3,base-only,4-7
novartis,Fc1cccc(-c2c[nH]c3ncccc23)c1,4.1,4.590291843283583,0.49029184328358344,4.590291843283583,0.49029184328358344,16,3,base-only,4-7
novartis,Fc1ccccc1C1=Cc2ccccc2C2=[NH+]CCN12,10.2,9.37261575,0.8273842499999997,9.37261575,0.8273842499999997,20,4,base-only,>10
novartis,N#Cc1c(-c2ccc(Cl)cc2)nc(SCC(=O)Nc2ccc(Cl)cc2)[nH]c1=O,3.7,5.257600881578947,1.5576008815789466,5.257600881578947,1.5576008815789466,28,3,both,<4
novartis,N#Cc1c(-c2ccccc2)nc(SCc2ccccc2)[nH]c1=O,4.5,5.577957746478874,1.0779577464788739,5.577957746478874,1.0779577464788739,23,3,both,4-7
novartis,N#Cc1cc(C[NH+]2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,7.0,7.5490476190476175,0.5490476190476175,7.5490476190476175,0.5490476190476175,27,4,base-only,4-7
novartis,N#Cc1ccc2[nH]cc(-c3ccnc(N)n3)c2c1,5.3,5.027340425531914,0.27265957446808553,5.027340425531914,0.27265957446808553,18,3,base-only,4-7
novartis,N#Cc1ccc2ccn(-c3ccnc(N)n3)c2c1,4.6,3.841131707317073,0.7588682926829264,3.841131707317073,0.7588682926829264,18,3,base-only,4-7
novartis,N#Cc1cccc(Nc2ccccc2C(=O)[O-])c1,3.9,3.438967408888889,0.46103259111111106,3.438967408888889,0.46103259111111106,18,2,both,<4
novartis,N#Cc1cnc(NC(=O)Nc2ccc(Cl)c(Cl)c2)s1,7.5,5.257600881578947,2.242399118421053,5.257600881578947,2.242399118421053,19,2,base-only,7-10
novartis,N#Cc1csc(NC(=O)Nc2ccc(Cl)c(Cl)c2)n1,8.3,5.257600881578947,3.042399118421054,5.257600881578947,3.042399118421054,19,2,base-only,7-10
novartis,N#Cc1ncc2cc(COc3ccc(C(=O)[O-])cc3)n(CCC3CCCCC3)c2n1,4.2,4.3209895849999995,0.12098958499999934,4.3209895849999995,0.12098958499999934,30,4,both,4-7
novartis,N#Cc1ncc2cc(COc3cccc(CCC(=O)[O-])c3)n(CCC3CCCCC3)c2n1,4.5,4.590291843283583,0.09029184328358308,4.590291843283583,0.09029184328358308,32,4,both,4-7
novartis,NC(=O)c1ccc(-c2cc(-c3ccccc3)cnc2N)cc1,5.4,5.027340425531914,0.37265957446808606,5.027340425531914,0.37265957446808606,22,3,base-only,4-7
novartis,NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,4.0,4.224962955555556,0.22496295555555612,4.224962955555556,0.22496295555555612,27,3,base-only,<4
novartis,NC1=[NH+]c2ccccc2CC1,9.55,9.755759009009006,0.20575900900900557,9.755759009009006,0.20575900900900557,11,2,base-only,7-10
novartis,NS(=O)(=O)Oc1ccc2nc(C=C3C4CC5CC(C4)CC3C5)oc2c1,8.26,8.129792468081861,0.13020753191813839,8.129792468081861,0.13020753191813839,25,6,both,7-10
novartis,Nc1ccc(-c2cc3ccccc3oc2=O)cc1,3.9,3.723239725490196,0.17676027450980403,3.723239725490196,0.17676027450980403,18,3,base-only,<4
novartis,Nc1ccc2ccccc2n1,7.5,4.952820000000001,2.547179999999999,4.952820000000001,2.547179999999999,11,2,base-only,7-10
novartis,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.8,7.244285714285714,3.555714285714287,7.244285714285714,3.555714285714287,20,3,both,>10
novartis,Nc1n[nH]c2cc(Br)ccc12,2.9,3.438967408888889,0.5389674088888889,3.438967408888889,0.5389674088888889,11,2,base-only,<4
novartis,Nc1nc(-c2ccccc2)cc2ccccc12,6.9,5.468604895104895,1.4313951048951052,5.468604895104895,1.4313951048951052,17,3,base-only,4-7
novartis,Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl,5.6,5.257600881578947,0.34239911842105286,5.257600881578947,0.34239911842105286,23,3,base-only,4-7
novartis,Nc1nccc(N2CCc3ccc(Br)cc32)n1,6.9,5.027340425531914,1.872659574468086,5.027340425531914,1.872659574468086,17,3,base-only,4-7
novartis,Nc1ncnc2ccc(-c3cccc(F)c3)nc12,4.7,4.952820000000001,0.2528200000000007,4.952820000000001,0.2528200000000007,18,3,base-only,4-7
novartis,Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,4.5,4.3209895849999995,0.17901041500000048,4.3209895849999995,0.17901041500000048,18,3,base-only,4-7
novartis,O=C(/C=C/c1ccc(Br)cc1)N1CC[NH+](Cc2ccccc2)CC1,6.1,7.468552427230048,1.368552427230048,7.468552427230048,1.368552427230048,24,3,base-only,4-7
novartis,O=C(CSc1nccn1C1CCCC1)Nc1ccc(C(F)(F)F)cc1,5.1,5.139794319148936,0.039794319148936275,5.139794319148936,0.039794319148936275,25,3,base-only,4-7
novartis,O=C(Cc1ccccc1)N1CCCC12CCN(c1cnc3ccccc3n1)CC2,3.6,4.473362068965518,0.8733620689655175,4.473362068965518,0.8733620689655175,29,5,base-only,<4
novartis,O=C(NC(=O)c1ccccc1)c1ccccc1,9.9,9.072318980861242,0.8276810191387582,9.072318980861242,0.8276810191387582,17,2,acid-only,7-10
novartis,O=C(NCC[NH+]1CCC(n2c(=O)[nH]c3cc(F)ccc32)CC1)c1ccc(F)cc1,8.77,9.072318980861242,0.30231898086124254,9.072318980861242,0.30231898086124254,29,4,both,7-10
novartis,O=C(NCc1ccc(Cl)cc1)c1cn2c(CCO)cc3cc(C[NH+]4CCOCC4)cc(c1=O)c32,5.9,7.244285714285714,1.3442857142857134,7.244285714285714,1.3442857142857134,34,5,base-only,4-7
novartis,O=C(NO)C1c2ccccc2-c2ccccc21,8.7,8.80029268292683,0.10029268292683113,8.80029268292683,0.10029268292683113,17,3,acid-only,7-10
novartis,O=C(NO)C1c2ccccc2Oc2ccccc21,8.4,8.80029268292683,0.40029268292683007,8.80029268292683,0.40029268292683007,18,3,acid-only,7-10
novartis,O=C(Nc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)cc1,3.4,7.8236713286713275,4.423671328671327,7.8236713286713275,4.423671328671327,21,2,both,<4
novartis,O=C(Nc1ccc(F)c(Cl)c1)C1CCN(c2ncccn2)CC1,3.8,4.792523809523809,0.9925238095238091,4.792523809523809,0.9925238095238091,23,3,base-only,<4
novartis,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,5.2,4.792523809523809,0.4074761904761912,4.792523809523809,0.4074761904761912,27,3,base-only,4-7
novartis,O=C(Nc1cccc(Cl)c1)c1ccc(Cl)cc1O,6.3,7.8236713286713275,1.5236713286713277,7.8236713286713275,1.5236713286713277,18,2,both,4-7
novartis,O=C(Nc1cccc(Cl)c1)c1ccccc1O,7.2,8.022843319148937,0.8228433191489364,8.022843319148937,0.8228433191489364,17,2,both,7-10
novartis,O=C(Nc1cccc2cnccc12)c1ccc(-c2ccccc2)cc1,4.1,4.952820000000001,0.8528200000000012,4.952820000000001,0.8528200000000012,25,4,base-only,4-7
novartis,O=C(Nc1ccccc1C(=O)[O-])c1ccc(-c2ccccc2)cc1,3.2,3.723239725490196,0.5232397254901957,3.723239725490196,0.5232397254901957,24,3,both,<4
novartis,O=C(Nc1ccccc1C(=O)[O-])c1cccc(Oc2ccccc2)c1,3.3,3.723239725490196,0.42323972549019606,3.723239725490196,0.42323972549019606,25,3,both,<4
novartis,O=C(Nc1nccs1)C(CC1CCCC1)c1ccc(Cl)cc1,10.5,4.590291843283583,5.909708156716417,4.590291843283583,5.909708156716417,22,3,base-only,>10
novartis,O=C(Nc1nnc(-c2ccc(F)cc2)o1)c1ccc(Cl)s1,5.8,5.027340425531914,0.7726595744680855,5.027340425531914,0.7726595744680855,21,3,base-only,4-7
novartis,O=C(Nc1nnc(-c2cccs2)o1)c1cccc(C(F)(F)F)c1,5.7,4.590291843283583,1.109708156716417,4.590291843283583,1.109708156716417,23,3,base-only,4-7
novartis,O=C([O-])COc1ccc(Cl)cc1C1CCCCC1,3.51,3.4547826086956523,0.05521739130434744,3.4547826086956523,0.05521739130434744,18,2,acid-only,<4
novartis,O=C([O-])COc1ccc(Cl)cc1C1CCCCCC1,3.48,3.438967408888889,0.04103259111111113,3.438967408888889,0.04103259111111113,19,2,acid-only,<4
novartis,O=C([O-])COc1ccc2c(c1)Cc1ccccc1-2,3.0,3.723239725490196,0.7232397254901959,3.723239725490196,0.7232397254901959,18,3,acid-only,<4
novartis,O=C([O-])CSc1ncnc2cc(-c3ccc(Br)cc3)sc12,3.5,3.3660000000000005,0.13399999999999945,3.3660000000000005,0.13399999999999945,21,3,both,<4
novartis,O=C([O-])c1ccc(-c2ccccc2)cc1,3.9,4.185071428571429,0.28507142857142886,4.185071428571429,0.28507142857142886,15,2,acid-only,<4
novartis,O=C([O-])c1ccc(-c2nc(-c3cccc(C(F)(F)F)c3)cs2)cc1,4.1,3.841131707317073,0.25886829268292644,3.841131707317073,0.25886829268292644,24,3,both,4-7
novartis,O=C([O-])c1ccc(-c2nn(C(=O)c3c(Cl)cccc3Cl)c3ccccc23)cc1,3.2,4.473362068965518,1.2733620689655174,4.473362068965518,1.2733620689655174,28,4,acid-only,<4
novartis,O=C([O-])c1ccc(NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)cc1,4.2,4.590291843283583,0.3902918432835829,4.590291843283583,0.3902918432835829,30,4,both,4-7
novartis,O=C([O-])c1ccc(NCc2cccc(Oc3ccccc3)c2)cn1,4.45,4.185071428571429,0.2649285714285714,4.185071428571429,0.2649285714285714,24,3,both,4-7
novartis,O=C([O-])c1ccccc1Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.9,3.438967408888889,0.46103259111111106,3.438967408888889,0.46103259111111106,24,2,both,<4
novartis,O=C([O-])c1ccccc1Nc1cc(F)cc(C(F)(F)F)c1,3.9,3.4547826086956523,0.44521739130434757,3.4547826086956523,0.44521739130434757,21,2,both,<4
novartis,O=C([O-])c1ccccc1Nc1ccc(CCc2ccc(Cl)c(Cl)c2)cc1,4.39,3.841131707317073,0.5488682926829265,3.841131707317073,0.5488682926829265,26,3,both,4-7
novartis,O=C1CCCC2(CCN(c3cnc4ccccc4n3)CC2)N1Cc1c[nH]c2ccccc12,3.3,5.257600881578947,1.957600881578947,5.257600881578947,1.957600881578947,32,6,base-only,<4
novartis,O=C1CCCC2(CCN(c3cnc4ccccc4n3)CC2)N1Cc1ccccc1,3.3,4.792523809523809,1.4925238095238091,4.792523809523809,1.4925238095238091,29,5,base-only,<4
novartis,O=C1CCN(Cc2ccccc2)C(=O)N1,11.7,9.45308,2.2469199999999994,9.45308,2.2469199999999994,15,2,acid-only,>10
novartis,O=C1CN(c2ccccc2)C(=O)N1,8.3,9.316164603550295,1.016164603550294,9.316164603550295,1.016164603550294,13,2,both,7-10
novartis,O=C1CN=C(c2ccccc2)c2cc3ccccc3cc2N1,3.8,3.723239725490196,0.07676027450980394,3.723239725490196,0.07676027450980394,22,4,base-only,<4
novartis,O=C1N(Cc2c[nH]c3ccccc23)CCCC12CCN(c1cnc3ccccc3n1)CC2,3.9,4.952820000000001,1.052820000000001,4.952820000000001,1.052820000000001,32,6,base-only,<4
novartis,O=C1N(Cc2c[nH]c3ccccc23)CCCC12CCN(c1ncccn1)CC2,3.8,5.257600881578947,1.457600881578947,5.257600881578947,1.457600881578947,28,5,base-only,<4
novartis,O=C1N(Cc2cccc3[nH]ccc23)CCCC12CCN(c1cnc3ccccc3n1)CC2,3.75,4.626823529411762,0.8768235294117623,4.626823529411762,0.8768235294117623,32,6,base-only,<4
novartis,O=C1N(Cc2ccccc2)CCCC12CCN(c1cnc3ccccc3n1)CC2,3.6,4.590291843283583,0.990291843283583,4.590291843283583,0.990291843283583,29,5,base-only,<4
novartis,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1nc(N2CCOCC2)nc2ccccc12,9.3,7.468552427230048,1.831447572769953,7.468552427230048,1.831447572769953,32,6,both,7-10
novartis,O=Cc1cc(Br)cc(Br)c1O,5.3,6.784310344827586,1.4843103448275858,6.784310344827586,1.4843103448275858,11,1,acid-only,4-7
novartis,O=NC(=O)CCc1ccc(C[NH+]2CCC(c3c[nH]c4ccccc34)CC2)cc1,8.55,7.611534396825397,0.9384656031746035,7.611534396825397,0.9384656031746035,28,4,base-only,7-10
novartis,O=NC(=O)CCc1ccc(C[NH2+]CC23CC4CC(CC(C4)C2)C3)cc1,8.845,9.072318980861242,0.22731898086124147,9.072318980861242,0.22731898086124147,25,5,base-only,7-10
novartis,O=S(=O)(Nc1cc(F)ccc1F)c1ccc2[nH]c3c(c2c1)CCCC3,7.3,8.424154099206355,1.124154099206355,8.424154099206355,1.124154099206355,25,4,both,7-10
novartis,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,8.2,3.899285714285715,4.300714285714284,3.899285714285715,4.300714285714284,31,2,base-only,7-10
novartis,O=S(=O)(c1ccccc1)n1cc(-c2cccc3nccn23)c2ccccc21,6.4,5.468604895104895,0.9313951048951052,5.468604895104895,0.9313951048951052,27,5,base-only,4-7
novartis,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CCOC2,7.87,6.653838383838384,1.2161616161616164,6.653838383838384,1.2161616161616164,21,3,both,7-10
novartis,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,7.94,6.959968750000002,0.9800312499999988,6.959968750000002,0.9800312499999988,21,3,both,7-10
novartis,O=c1[nH]c2c(Cc3nn[n-]n3)c3ccccc3n2c2ccccc12,4.42,7.4990476190476185,3.0790476190476186,7.4990476190476185,3.0790476190476186,24,5,acid-only,4-7
novartis,O=c1[nH]c2cc(-c3ccc(F)cc3)ccc2cc1[O-],8.1,8.424154099206355,0.3241540992063552,8.424154099206355,0.3241540992063552,19,3,acid-only,7-10
novartis,O=c1[nH]c2cc(C(F)(F)F)ccc2n1Cc1cc(Cl)ccc1O,9.75,9.175451974576273,0.5745480254237272,9.175451974576273,0.5745480254237272,23,3,acid-only,7-10
novartis,O=c1[nH]c2ccc(-c3ccc(F)cc3)cc2cc1[O-],8.2,8.424154099206355,0.22415409920635554,8.424154099206355,0.22415409920635554,19,3,acid-only,7-10
novartis,O=c1[nH]c2ccccc2c(=O)n1CCCl,10.0,9.421452379310344,0.5785476206896565,9.421452379310344,0.5785476206896565,15,2,acid-only,7-10
novartis,O=c1cc(CSc2cccc(F)c2F)nc2cc(-c3ccco3)[nH]n12,7.5,6.038698630136985,1.4613013698630146,6.038698630136985,1.4613013698630146,25,4,base-only,7-10
novartis,O=c1cc(CSc2cccc(F)c2F)nc2cc[nH]n12,7.35,5.7580593561643845,1.5919406438356152,5.7580593561643845,1.5919406438356152,20,3,base-only,7-10
novartis,O=c1ccc2nc3ccc(O)cc3oc-2c1,5.8,7.468552427230048,1.6685524272300478,7.468552427230048,1.6685524272300478,16,3,both,4-7
novartis,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,4.6,4.626823529411762,0.026823529411762692,4.626823529411762,0.026823529411762692,28,5,base-only,4-7
novartis,[NH3+]C(CO)c1ccccc1,8.4,9.072318980861242,0.6723189808612418,9.072318980861242,0.6723189808612418,10,1,base-only,7-10
novartis,c1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1,4.9,5.139794319148936,0.23979431914893556,5.139794319148936,0.23979431914893556,25,5,base-only,4-7
novartis,c1ccc(-c2nc3n(c2-c2ccccc2)CCS3)cc1,4.8,4.626823529411762,0.17317647058823749,4.626823529411762,0.17317647058823749,20,4,base-only,4-7
novartis,c1ccc(N2CC[NH2+]CC2)cc1,9.0,8.831307474137933,0.16869252586206684,8.831307474137933,0.16869252586206684,12,2,base-only,7-10
novartis,c1ccc(Nc2nc(NC3CCCCC3)nc3ccccc23)cc1,8.0,5.577957746478874,2.422042253521126,5.577957746478874,2.422042253521126,24,4,base-only,7-10
novartis,c1ccc(Nc2ncc3ccccc3n2)cc1,3.6,4.0249795918367335,0.4249795918367334,4.0249795918367335,0.4249795918367334,17,3,base-only,<4
avlilumove,C#CC[NH+](C)[C@H](C)Cc1ccc(F)cc1,7.42,7.525000000000001,0.10500000000000131,7.525000000000001,0.10500000000000131,15,1,base-only,7-10
avlilumove,CC(=O)CC1CCCC[NH2+]1,9.5,9.63441516766467,0.13441516766467032,9.63441516766467,0.13441516766467032,10,1,base-only,7-10
avlilumove,CC(=O)CCC[NH+](C)C,9.1,9.45308,0.3530800000000003,9.45308,0.3530800000000003,9,0,base-only,7-10
avlilumove,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,3.6,3.438967408888889,0.16103259111111123,3.438967408888889,0.16103259111111123,14,0,acid-only,<4
avlilumove,CC(=O)OCCCC[NH+](C)C,9.4,9.45308,0.05307999999999957,9.45308,0.05307999999999957,11,0,base-only,7-10
avlilumove,CC(=O)OCCC[NH+](C)C,9.0,9.072318980861242,0.07231898086124211,9.072318980861242,0.07231898086124211,10,0,base-only,7-10
avlilumove,CC(=O)Oc1ccc2c3c1O[C@@H]1C(OC(C)=O)C=C[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,7.96,7.5490476190476175,0.4109523809523825,7.5490476190476175,0.4109523809523825,27,5,base-only,7-10
avlilumove,CC(C(=O)[O-])N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,3.73,3.438967408888889,0.2910325911111111,3.438967408888889,0.2910325911111111,22,2,both,<4
avlilumove,CC(C)(C)[NH2+]CC(O)COc1ccccc1C1CCCC1,9.92,9.527120210227274,0.3928797897727261,9.527120210227274,0.3928797897727261,21,2,base-only,7-10
avlilumove,CC(C)(C)[NH2+]CC(O)COc1nsnc1N1CCOCC1,8.8,9.175451974576273,0.3754519745762721,9.175451974576273,0.3754519745762721,21,2,base-only,7-10
avlilumove,CC(C)Cc1ccc([C@@H](C)C(=O)[O-])cc1,4.44,4.792523809523809,0.3525238095238086,4.792523809523809,0.3525238095238086,15,1,acid-only,4-7
